Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"4.24940","33.67814","102.02000"
"4.25036","33.67234","102.04000"
"4.25148","33.68552","102.06000"
"4.25254","33.71095","102.08000"
"4.25343","33.72963","102.10000"
"4.25402","33.72761","102.12000"
"4.25459","33.70459","102.14000"
"4.25542","33.68310","102.16000"
"4.25634","33.68279","102.18000"
"4.25720","33.69515","102.20000"
"4.25809","33.70699","102.22000"
"4.25879","33.71418","102.24000"
"4.25944","33.70897","102.26000"
"4.26031","33.70077","102.28000"
"4.26138","33.70827","102.30000"
"4.26244","33.73115","102.32000"
"4.26341","33.75257","102.34000"
"4.26407","33.75873","102.36000"
"4.26459","33.74170","102.38000"
"4.26533","33.71691","102.40000"
"4.26626","33.70971","102.42000"
"4.26713","33.72129","102.44000"
"4.26803","33.73577","102.46000"
"4.26879","33.74640","102.48000"
"4.26942","33.74536","102.50000"
"4.27018","33.73568","102.52000"
"4.27120","33.73548","102.54000"
"4.27231","33.75462","102.56000"
"4.27338","33.78119","102.58000"
"4.27416","33.79725","102.60000"
"4.27468","33.78726","102.62000"
"4.27535","33.76051","102.64000"
"4.27626","33.74532","102.66000"
"4.27715","33.75185","102.68000"
"4.27804","33.76594","102.70000"
"4.27885","33.77757","102.72000"
"4.27950","33.77938","102.74000"
"4.28022","33.77023","102.76000"
"4.28120","33.76687","102.78000"
"4.28231","33.78250","102.80000"
"4.28338","33.80857","102.82000"
"4.28423","33.82724","102.84000"
"4.28477","33.82166","102.86000"
"4.28536","33.79516","102.88000"
"4.28621","33.77411","102.90000"
"4.28713","33.77577","102.92000"
"4.28800","33.79000","102.94000"
"4.28886","33.80355","102.96000"
"4.28953","33.80932","102.98000"
"4.29021","33.80240","103.00000"
"4.29114","33.79669","103.02000"
"4.29224","33.80826","103.04000"
"4.29335","33.83311","103.06000"
"4.29429","33.85500","103.08000"
"4.29488","33.85669","103.10000"
"4.29544","33.83380","103.12000"
"4.29622","33.80932","103.14000"
"4.29713","33.80552","103.16000"
"4.29799","33.81701","103.18000"
"4.29888","33.83012","103.20000"
"4.29960","33.83902","103.22000"
"4.30027","33.83602","103.24000"
"4.30116","33.82991","103.26000"
"4.30225","33.83795","103.28000"
"4.30333","33.86036","103.30000"
"4.30430","33.88184","103.32000"
"4.30494","33.88665","103.34000"
"4.30547","33.86753","103.36000"
"4.30621","33.84241","103.38000"
"4.30715","33.83559","103.40000"
"4.30803","33.84745","103.42000"
"4.30891","33.86205","103.44000"
"4.30965","33.87119","103.46000"
"4.31028","33.86769","103.48000"
"4.31109","33.85821","103.50000"
"4.31216","33.86172","103.52000"
"4.31326","33.88367","103.54000"
"4.31425","33.90848","103.56000"
"4.31496","33.91863","103.58000"
"4.31546","33.90411","103.60000"
"4.31614","33.87685","103.62000"
"4.31706","33.86411","103.64000"
"4.31797","33.87430","103.66000"
"4.31885","33.89045","103.68000"
"4.31966","33.90216","103.70000"
"4.32030","33.90273","103.72000"
"4.32106","33.89407","103.74000"
"4.32207","33.89293","103.76000"
"4.32314","33.91002","103.78000"
"4.32416","33.93325","103.80000"
"4.32499","33.94768","103.82000"
"4.32553","33.94122","103.84000"
"4.32616","33.91653","103.86000"
"4.32705","33.89990","103.88000"
"4.32797","33.90616","103.90000"
"4.32887","33.92107","103.92000"
"4.32973","33.93377","103.94000"
"4.33038","33.93771","103.96000"
"4.33107","33.92852","103.98000"
"4.33198","33.92114","104.00000"
"4.33307","33.93189","104.02000"
"4.33414","33.95582","104.04000"
"4.33505","33.97615","104.06000"
"4.33563","33.97694","104.08000"
"4.33621","33.95530","104.10000"
"4.33704","33.93409","104.12000"
"4.33797","33.93369","104.14000"
"4.33885","33.94699","104.16000"
"4.33974","33.96034","104.18000"
"4.34043","33.96732","104.20000"
"4.34108","33.96079","104.22000"
"4.34196","33.95164","104.24000"
"4.34304","33.95966","104.26000"
"4.34411","33.98304","104.28000"
"4.34507","34.00468","104.30000"
"4.34572","34.01030","104.32000"
"4.34627","33.99209","104.34000"
"4.34706","33.96869","104.36000"
"4.34800","33.96417","104.38000"
"4.34887","33.97600","104.40000"
"4.34976","33.98924","104.42000"
"4.35048","33.99708","104.44000"
"4.35112","33.99246","104.46000"
"4.35197","33.98364","104.48000"
"4.35303","33.98903","104.50000"
"4.35410","34.01074","104.52000"
"4.35508","34.03306","104.54000"
"4.35576","34.04125","104.56000"
"4.35629","34.02544","104.58000"
"4.35702","34.00014","104.60000"
"4.35795","33.99137","104.62000"
"4.35882","34.00243","104.64000"
"4.35970","34.01650","104.66000"
"4.36049","34.02696","104.68000"
"4.36113","34.02695","104.70000"
"4.36188","34.01728","104.72000"
"4.36289","34.01614","104.74000"
"4.36398","34.03399","104.76000"
"4.36502","34.05863","104.78000"
"4.36582","34.07379","104.80000"
"4.36634","34.06567","104.82000"
"4.36699","34.04006","104.84000"
"4.36787","34.02384","104.86000"
"4.36876","34.02932","104.88000"
"4.36964","34.04329","104.90000"
"4.37050","34.05657","104.92000"
"4.37117","34.06156","104.94000"
"4.37190","34.05441","104.96000"
"4.37289","34.05152","104.98000"
"4.37398","34.06644","105.00000"
"4.37503","34.08951","105.02000"
"4.37588","34.10514","105.04000"
"4.37642","34.09937","105.06000"
"4.37703","34.07429","105.08000"
"4.37791","34.05577","105.10000"
"4.37882","34.05966","105.12000"
"4.37971","34.07389","105.14000"
"4.38058","34.08641","105.16000"
"4.38125","34.09091","105.18000"
"4.38194","34.08332","105.20000"
"4.38287","34.07717","105.22000"
"4.38395","34.08839","105.24000"
"4.38499","34.11141","105.26000"
"4.38590","34.12996","105.28000"
"4.38651","34.13071","105.30000"
"4.38709","34.11036","105.32000"
"4.38790","34.08924","105.34000"
"4.38883","34.08778","105.36000"
"4.38970","34.10046","105.38000"
"4.39058","34.11260","105.40000"
"4.39127","34.11958","105.42000"
"4.39191","34.11373","105.44000"
"4.39278","34.10470","105.46000"
"4.39386","34.11174","105.48000"
"4.39493","34.13576","105.50000"
"4.39590","34.15858","105.52000"
"4.39657","34.16552","105.54000"
"4.39710","34.14853","105.56000"
"4.39786","34.12399","105.58000"
"4.39881","34.11802","105.60000"
"4.39969","34.13065","105.62000"
"4.40057","34.14464","105.64000"
"4.40132","34.15334","105.66000"
"4.40194","34.14987","105.68000"
"4.40272","34.13887","105.70000"
"4.40377","34.13970","105.72000"
"4.40485","34.15964","105.74000"
"4.40588","34.18459","105.76000"
"4.40664","34.19772","105.78000"
"4.40715","34.18686","105.80000"
"4.40782","34.16089","105.82000"
"4.40874","34.14733","105.84000"
"4.40964","34.15610","105.86000"
"4.41054","34.17144","105.88000"
"4.41136","34.18371","105.90000"
"4.41199","34.18543","105.92000"
"4.41271","34.17527","105.94000"
"4.41368","34.17055","105.96000"
"4.41477","34.18521","105.98000"
"4.41582","34.20979","106.00000"
"4.41668","34.22776","106.02000"
"4.41724","34.22481","106.04000"
"4.41787","34.20148","106.06000"
"4.41875","34.18337","106.08000"
"4.41968","34.18716","106.10000"
"4.42056","34.20130","106.12000"
"4.42141","34.21290","106.14000"
"4.42205","34.21575","106.16000"
"4.42271","34.20562","106.18000"
"4.42363","34.19739","106.20000"
"4.42472","34.20812","106.22000"
"4.42581","34.23340","106.24000"
"4.42675","34.25583","106.26000"
"4.42734","34.25943","106.28000"
"4.42790","34.23775","106.30000"
"4.42870","34.21378","106.32000"
"4.42963","34.21100","106.34000"
"4.43050","34.22384","106.36000"
"4.43139","34.23738","106.38000"
"4.43211","34.24576","106.40000"
"4.43277","34.24182","106.42000"
"4.43365","34.23436","106.44000"
"4.43473","34.24144","106.46000"
"4.43578","34.26319","106.48000"
"4.43674","34.28351","106.50000"
"4.43742","34.28918","106.52000"
"4.43794","34.27254","106.54000"
"4.43868","34.24752","106.56000"
"4.43962","34.23974","106.58000"
"4.44050","34.25132","106.60000"
"4.44139","34.26543","106.62000"
"4.44217","34.27599","106.64000"
"4.44280","34.27489","106.66000"
"4.44360","34.26567","106.68000"
"4.44465","34.26772","106.70000"
"4.44571","34.28762","106.72000"
"4.44671","34.31024","106.74000"
"4.44747","34.32070","106.76000"
"4.44799","34.30958","106.78000"
"4.44865","34.28392","106.80000"
"4.44957","34.27015","106.82000"
"4.45047","34.27870","106.84000"
"4.45136","34.29409","106.86000"
"4.45222","34.30696","106.88000"
"4.45286","34.31052","106.90000"
"4.45357","34.30162","106.92000"
"4.45454","34.29651","106.94000"
"4.45563","34.31028","106.96000"
"4.45666","34.33432","106.98000"
"4.45753","34.35050","107.00000"
"4.45810","34.34773","107.02000"
"4.45868","34.32511","107.04000"
"4.45953","34.30480","107.06000"
"4.46047","34.30694","107.08000"
"4.46136","34.32246","107.10000"
"4.46223","34.33648","107.12000"
"4.46288","34.34177","107.14000"
"4.46354","34.33279","107.16000"
"4.46446","34.32389","107.18000"
"4.46556","34.33451","107.20000"
"4.46665","34.36020","107.22000"
"4.46759","34.38217","107.24000"
"4.46822","34.38538","107.26000"
"4.46878","34.36549","107.28000"
"4.46957","34.34176","107.30000"
"4.47050","34.33783","107.32000"
"4.47135","34.34945","107.34000"
"4.47223","34.36080","107.36000"
"4.47295","34.36811","107.38000"
"4.47358","34.36412","107.40000"
"4.47442","34.35497","107.42000"
"4.47550","34.35992","107.44000"
"4.47658","34.38313","107.46000"
"4.47759","34.40728","107.48000"
"4.47831","34.41739","107.50000"
"4.47883","34.40370","107.52000"
"4.47954","34.37762","107.54000"
"4.48045","34.36639","107.56000"
"4.48131","34.37480","107.58000"
"4.48220","34.38715","107.60000"
"4.48301","34.39781","107.62000"
"4.48366","34.39940","107.64000"
"4.48442","34.39156","107.66000"
"4.48543","34.39122","107.68000"
"4.48652","34.40893","107.70000"
"4.48758","34.43343","107.72000"
"4.48838","34.44950","107.74000"
"4.48889","34.44152","107.76000"
"4.48953","34.41459","107.78000"
"4.49041","34.39745","107.80000"
"4.49132","34.40324","107.82000"
"4.49220","34.41738","107.84000"
"4.49305","34.43008","107.86000"
"4.49370","34.43449","107.88000"
"4.49440","34.42591","107.90000"
"4.49535","34.42007","107.92000"
"4.49644","34.43318","107.94000"
"4.49752","34.45817","107.96000"
"4.49840","34.47796","107.98000"
"4.49894","34.47672","108.00000"
"4.49949","34.45167","108.02000"
"4.50031","34.42784","108.04000"
"4.50126","34.42768","108.06000"
"4.50213","34.44359","108.08000"
"4.50302","34.45877","108.10000"
"4.50372","34.46676","108.12000"
"4.50440","34.46152","108.14000"
"4.50529","34.45448","108.16000"
"4.50639","34.46394","108.18000"
"4.50748","34.48772","108.20000"
"4.50844","34.50948","108.22000"
"4.50908","34.51338","108.24000"
"4.50962","34.49282","108.26000"
"4.51039","34.46729","108.28000"
"4.51130","34.46136","108.30000"
"4.51214","34.47148","108.32000"
"4.51302","34.48282","108.34000"
"4.51377","34.49151","108.36000"
"4.51442","34.49044","108.38000"
"4.51528","34.48435","108.40000"
"4.51635","34.49088","108.42000"
"4.51743","34.51298","108.44000"
"4.51843","34.53585","108.46000"
"4.51915","34.54500","108.48000"
"4.51967","34.52982","108.50000"
"4.52038","34.50330","108.52000"
"4.52131","34.49184","108.54000"
"4.52220","34.50183","108.56000"
"4.52309","34.51658","108.58000"
"4.52386","34.52748","108.60000"
"4.52449","34.52627","108.62000"
"4.52526","34.51609","108.64000"
"4.52629","34.51578","108.66000"
"4.52738","34.53485","108.68000"
"4.52842","34.56000","108.70000"
"4.52920","34.57435","108.72000"
"4.52970","34.56444","108.74000"
"4.53035","34.53719","108.76000"
"4.53124","34.52084","108.78000"
"4.53215","34.52753","108.80000"
"4.53303","34.54308","108.82000"
"4.53384","34.55569","108.84000"
"4.53448","34.55796","108.86000"
"4.53520","34.54897","108.88000"
"4.53619","34.54559","108.90000"
"4.53729","34.56148","108.92000"
"4.53835","34.58687","108.94000"
"4.53923","34.60586","108.96000"
"4.53979","34.60373","108.98000"
"4.54038","34.57955","109.00000"
"4.54124","34.55879","109.02000"
"4.54212","34.56005","109.04000"
"4.54297","34.57151","109.06000"
"4.54385","34.58257","109.08000"
"4.54454","34.58921","109.10000"
"4.54520","34.58395","109.12000"
"4.54609","34.57743","109.14000"
"4.54716","34.58620","109.16000"
"4.54824","34.60980","109.18000"
"4.54920","34.63242","109.20000"
"4.54985","34.63848","109.22000"
"4.55040","34.61999","109.24000"
"4.55119","34.59624","109.26000"
"4.55211","34.59184","109.28000"
"4.55297","34.60275","109.30000"
"4.55387","34.61460","109.32000"
"4.55461","34.62319","109.34000"
"4.55526","34.62031","109.36000"
"4.55611","34.61261","109.38000"
"4.55718","34.61800","109.40000"
"4.55825","34.63947","109.42000"
"4.55925","34.66213","109.44000"
"4.55994","34.67050","109.46000"
"4.56048","34.65475","109.48000"
"4.56123","34.62957","109.50000"
"4.56216","34.62113","109.52000"
"4.56303","34.63108","109.54000"
"4.56390","34.64370","109.56000"
"4.56466","34.65242","109.58000"
"4.56529","34.64947","109.60000"
"4.56609","34.63916","109.62000"
"4.56714","34.64188","109.64000"
"4.56821","34.66305","109.66000"
"4.56923","34.68748","109.68000"
"4.57000","34.70042","109.70000"
"4.57052","34.68966","109.72000"
"4.57121","34.66425","109.74000"
"4.57213","34.65181","109.76000"
"4.57300","34.65979","109.78000"
"4.57387","34.67276","109.80000"
"4.57469","34.68266","109.82000"
"4.57533","34.68404","109.84000"
"4.57606","34.67541","109.86000"
"4.57706","34.67372","109.88000"
"4.57817","34.69083","109.90000"
"4.57924","34.71699","109.92000"
"4.58007","34.73486","109.94000"
"4.58059","34.72868","109.96000"
"4.58120","34.70180","109.98000"
"4.58206","34.68200","110.00000"
"4.58296","34.68499","110.02000"
"4.58384","34.69861","110.04000"
"4.58471","34.71177","110.06000"
"4.58538","34.71806","110.08000"
"4.58609","34.71198","110.10000"
"4.58705","34.70762","110.12000"
"4.58812","34.72066","110.14000"
"4.58916","34.74387","110.16000"
"4.59004","34.76110","110.18000"
"4.59061","34.75926","110.20000"
"4.59118","34.73577","110.22000"
"4.59201","34.71444","110.24000"
"4.59294","34.71552","110.26000"
"4.59380","34.72991","110.28000"
"4.59470","34.74342","110.30000"
"4.59540","34.75086","110.32000"
"4.59608","34.74586","110.34000"
"4.59697","34.73878","110.36000"
"4.59805","34.74762","110.38000"
"4.59910","34.76997","110.40000"
"4.60004","34.78945","110.42000"
"4.60069","34.79335","110.44000"
"4.60125","34.77562","110.46000"
"4.60204","34.75297","110.48000"
"4.60297","34.74883","110.50000"
"4.60384","34.76115","110.52000"
"4.60474","34.77402","110.54000"
"4.60547","34.78244","110.56000"
"4.60611","34.77826","110.58000"
"4.60694","34.76866","110.60000"
"4.60801","34.77289","110.62000"
"4.60908","34.79469","110.64000"
"4.61007","34.81789","110.66000"
"4.61078","34.82715","110.68000"
"4.61131","34.81305","110.70000"
"4.61203","34.78796","110.72000"
"4.61296","34.77793","110.74000"
"4.61384","34.78782","110.76000"
"4.61472","34.80180","110.78000"
"4.61552","34.81225","110.80000"
"4.61616","34.81238","110.82000"
"4.61695","34.80357","110.84000"
"4.61798","34.80402","110.86000"
"4.61906","34.82272","110.88000"
"4.62008","34.84678","110.90000"
"4.62086","34.85998","110.92000"
"4.62137","34.84958","110.94000"
"4.62201","34.82266","110.96000"
"4.62291","34.80660","110.98000"
"4.62382","34.81398","111.00000"
"4.62470","34.82968","111.02000"
"4.62555","34.84280","111.04000"
"4.62619","34.84665","111.06000"
"4.62688","34.83757","111.08000"
"4.62783","34.83170","111.10000"
"4.62892","34.84484","111.12000"
"4.62998","34.86990","111.14000"
"4.63089","34.88977","111.16000"
"4.63146","34.89024","111.18000"
"4.63205","34.86799","111.20000"
"4.63289","34.84652","111.22000"
"4.63382","34.84679","111.24000"
"4.63468","34.85993","111.26000"
"4.63556","34.87211","111.28000"
"4.63624","34.87821","111.30000"
"4.63690","34.87153","111.32000"
"4.63777","34.86344","111.34000"
"4.63886","34.87158","111.36000"
"4.63995","34.89560","111.38000"
"4.64091","34.91905","111.40000"
"4.64155","34.92530","111.42000"
"4.64208","34.90634","111.44000"
"4.64286","34.88106","111.46000"
"4.64378","34.87473","111.48000"
"4.64463","34.88554","111.50000"
"4.64553","34.89822","111.52000"
"4.64628","34.90770","111.54000"
"4.64694","34.90642","111.56000"
"4.64779","34.89901","111.58000"
"4.64886","34.90415","111.60000"
"4.64992","34.92545","111.62000"
"4.65091","34.94745","111.64000"
"4.65163","34.95640","111.66000"
"4.65216","34.94177","111.68000"
"4.65287","34.91594","111.70000"
"4.65380","34.90522","111.72000"
"4.65467","34.91489","111.74000"
"4.65554","34.92812","111.76000"
"4.65636","34.93818","111.78000"
"4.65701","34.93923","111.80000"
"4.65779","34.93120","111.82000"
"4.65881","34.93183","111.84000"
"4.65986","34.94994","111.86000"
"4.66085","34.97118","111.88000"
"4.66166","34.98279","111.90000"
"4.66221","34.97574","111.92000"
"4.66285","34.95289","111.94000"
"4.66373","34.93731","111.96000"
"4.66464","34.94332","111.98000"
"4.66551","34.95752","112.00000"
"4.66638","34.96966","112.02000"
"4.66705","34.97507","112.04000"
"4.66775","34.96834","112.06000"
"4.66869","34.96324","112.08000"
"4.66977","34.97519","112.10000"
"4.67081","34.99784","112.12000"
"4.67171","35.01576","112.14000"
"4.67231","35.01618","112.16000"
"4.67287","34.99521","112.18000"
"4.67369","34.97363","112.20000"
"4.67463","34.97269","112.22000"
"4.67550","34.98635","112.24000"
"4.67640","35.00048","112.26000"
"4.67710","35.00894","112.28000"
"4.67776","35.00367","112.30000"
"4.67863","34.99476","112.32000"
"4.67971","35.00139","112.34000"
"4.68076","35.02341","112.36000"
"4.68170","35.04391","112.38000"
"4.68238","35.04932","112.40000"
"4.68292","35.03302","112.42000"
"4.68367","35.01009","112.44000"
"4.68461","35.00389","112.46000"
"4.68547","35.01500","112.48000"
"4.68636","35.02783","112.50000"
"4.68714","35.03790","112.52000"
"4.68779","35.03733","112.54000"
"4.68859","35.02841","112.56000"
"4.68963","35.03024","112.58000"
"4.69070","35.05009","112.60000"
"4.69172","35.07319","112.62000"
"4.69249","35.08549","112.64000"
"4.69303","35.07573","112.66000"
"4.69371","35.05063","112.68000"
"4.69461","35.03710","112.70000"
"4.69549","35.04406","112.72000"
"4.69638","35.05701","112.74000"
"4.69721","35.06849","112.76000"
"4.69786","35.07063","112.78000"
"4.69860","35.06191","112.80000"
"4.69958","35.05900","112.82000"
"4.70064","35.07361","112.84000"
"4.70170","35.09673","112.86000"
"4.70255","35.11418","112.88000"
"4.70309","35.11060","112.90000"
"4.70370","35.08608","112.92000"
"4.70455","35.06689","112.94000"
"4.70546","35.06955","112.96000"
"4.70633","35.08291","112.98000"
"4.70721","35.09565","113.00000"
"4.70791","35.10280","113.02000"
"4.70860","35.09819","113.04000"
"4.70952","35.09262","113.06000"
"4.71060","35.10315","113.08000"
"4.71167","35.12638","113.10000"
"4.71259","35.14668","113.12000"
"4.71317","35.14804","113.14000"
"4.71371","35.12535","113.16000"
"4.71449","35.10108","113.18000"
"4.71543","35.09789","113.20000"
"4.71631","35.11179","113.22000"
"4.71721","35.12715","113.24000"
"4.71793","35.13666","113.26000"
"4.71859","35.13271","113.28000"
"4.71944","35.12450","113.30000"
"4.72051","35.13046","113.32000"
"4.72159","35.15289","113.34000"
"4.72257","35.17616","113.36000"
"4.72325","35.18423","113.38000"
"4.72378","35.16764","113.40000"
"4.72452","35.14150","113.42000"
"4.72544","35.13245","113.44000"
"4.72630","35.14237","113.46000"
"4.72719","35.15569","113.48000"
"4.72796","35.16618","113.50000"
"4.72861","35.16575","113.52000"
"4.72939","35.15686","113.54000"
"4.73043","35.15866","113.56000"
"4.73151","35.17889","113.58000"
"4.73254","35.20332","113.60000"
"4.73332","35.21670","113.62000"
"4.73386","35.20694","113.64000"
"4.73455","35.18214","113.66000"
"4.73546","35.16899","113.68000"
"4.73637","35.17675","113.70000"
"4.73726","35.19086","113.72000"
"4.73806","35.20149","113.74000"
"4.73868","35.20087","113.76000"
"4.73941","35.18995","113.78000"
"4.74040","35.18664","113.80000"
"4.74149","35.20315","113.82000"
"4.74254","35.22855","113.84000"
"4.74339","35.24623","113.86000"
"4.74393","35.24202","113.88000"
"4.74455","35.21723","113.90000"
"4.74541","35.19848","113.92000"
"4.74631","35.20141","113.94000"
"4.74719","35.21506","113.96000"
"4.74803","35.22740","113.98000"
"4.74869","35.23166","114.00000"
"4.74939","35.22414","114.02000"
"4.75033","35.21901","114.04000"
"4.75142","35.23145","114.06000"
"4.75247","35.25579","114.08000"
"4.75339","35.27586","114.10000"
"4.75399","35.27796","114.12000"
"4.75457","35.25691","114.14000"
"4.75541","35.23524","114.16000"
"4.75632","35.23505","114.18000"
"4.75718","35.24762","114.20000"
"4.75807","35.25981","114.22000"
"4.75876","35.26686","114.24000"
"4.75941","35.26098","114.26000"
"4.76026","35.25204","114.28000"
"4.76133","35.25866","114.30000"
"4.76242","35.28210","114.32000"
"4.76341","35.30612","114.34000"
"4.76408","35.31471","114.36000"
"4.76463","35.29833","114.38000"
"4.76539","35.27382","114.40000"
"4.76630","35.26672","114.42000"
"4.76714","35.27593","114.44000"
"4.76801","35.28673","114.46000"
"4.76877","35.29547","114.48000"
"4.76941","35.29395","114.50000"
"4.77020","35.28530","114.52000"
"4.77124","35.28805","114.54000"
"4.77233","35.30909","114.56000"
"4.77335","35.33395","114.58000"
"4.77412","35.34766","114.60000"
"4.77467","35.33771","114.62000"
"4.77539","35.31367","114.64000"
"4.77631","35.30285","114.66000"
"4.77717","35.31036","114.68000"
"4.77804","35.32117","114.70000"
"4.77882","35.32932","114.72000"
"4.77945","35.32779","114.74000"
"4.78019","35.31738","114.76000"
"4.78122","35.31622","114.78000"
"4.78234","35.33610","114.80000"
"4.78339","35.36396","114.82000"
"4.78418","35.38077","114.84000"
"4.78470","35.37226","114.86000"
"4.78535","35.34504","114.88000"
"4.78626","35.32832","114.90000"
"4.78716","35.33526","114.92000"
"4.78804","35.34934","114.94000"
"4.78888","35.36077","114.96000"
"4.78953","35.36396","114.98000"
"4.79022","35.35550","115.00000"
"4.79117","35.34987","115.02000"
"4.79228","35.36360","115.04000"
"4.79336","35.39034","115.06000"
"4.79426","35.41197","115.08000"
"4.79482","35.41162","115.10000"
"4.79541","35.38713","115.12000"
"4.79626","35.36516","115.14000"
"4.79715","35.36534","115.16000"
"4.79802","35.37720","115.18000"
"4.79891","35.38975","115.20000"
"4.79961","35.39761","115.22000"
"4.80029","35.39307","115.24000"
"4.80120","35.38692","115.26000"
"4.80227","35.39712","115.28000"
"4.80332","35.41974","115.30000"
"4.80423","35.43866","115.32000"
"4.80483","35.44038","115.34000"
"4.80539","35.41986","115.36000"
"4.80620","35.39760","115.38000"
"4.80713","35.39601","115.40000"
"4.80800","35.40885","115.42000"
"4.80889","35.42211","115.44000"
"4.80962","35.43083","115.46000"
"4.81027","35.42742","115.48000"
"4.81111","35.41889","115.50000"
"4.81217","35.42420","115.52000"
"4.81322","35.44554","115.54000"
"4.81419","35.46730","115.56000"
"4.81490","35.47565","115.58000"
"4.81545","35.46177","115.60000"
"4.81619","35.43836","115.62000"
"4.81713","35.43070","115.64000"
"4.81799","35.44131","115.66000"
"4.81888","35.45372","115.68000"
"4.81964","35.46268","115.70000"
"4.82027","35.46074","115.72000"
"4.82104","35.45080","115.74000"
"4.82209","35.45120","115.76000"
"4.82319","35.47216","115.78000"
"4.82421","35.49834","115.80000"
"4.82497","35.51196","115.82000"
"4.82551","35.50145","115.84000"
"4.82620","35.47606","115.86000"
"4.82713","35.46319","115.88000"
"4.82803","35.47221","115.90000"
"4.82891","35.48592","115.92000"
"4.82973","35.49665","115.94000"
"4.83036","35.49732","115.96000"
"4.83109","35.48708","115.98000"
"4.83207","35.48306","116.00000"
"4.83316","35.49844","116.02000"
"4.83421","35.52328","116.04000"
"4.83505","35.54064","116.06000"
"4.83560","35.53660","116.08000"
"4.83621","35.51254","116.10000"
"4.83708","35.49381","116.12000"
"4.83799","35.49706","116.14000"
"4.83887","35.51061","116.16000"
"4.83974","35.52375","116.18000"
"4.84042","35.52988","116.20000"
"4.84109","35.52327","116.22000"
"4.84200","35.51627","116.24000"
"4.84308","35.52584","116.26000"
"4.84415","35.54966","116.28000"
"4.84508","35.57110","116.30000"
"4.84569","35.57439","116.32000"
"4.84626","35.55400","116.34000"
"4.84708","35.53202","116.36000"
"4.84800","35.53007","116.38000"
"4.84885","35.54224","116.40000"
"4.84971","35.55339","116.42000"
"4.85041","35.55952","116.44000"
"4.85105","35.55408","116.46000"
"4.85187","35.54472","116.48000"
"4.85296","35.54992","116.50000"
"4.85408","35.57478","116.52000"
"4.85510","35.60270","116.54000"
"4.85576","35.61428","116.56000"
"4.85628","35.59729","116.58000"
"4.85700","35.56923","116.60000"
"4.85791","35.55857","116.62000"
"4.85876","35.56785","116.64000"
"4.85964","35.58056","116.66000"
"4.86044","35.59126","116.68000"
"4.86110","35.59311","116.70000"
"4.86186","35.58572","116.72000"
"4.86292","35.58620","116.74000"
"4.86403","35.60662","116.76000"
"4.86506","35.63261","116.78000"
"4.86585","35.64656","116.80000"
"4.86638","35.63653","116.82000"
"4.86705","35.61014","116.84000"
"4.86794","35.59431","116.86000"
"4.86882","35.59977","116.88000"
"4.86969","35.61202","116.90000"
"4.87054","35.62329","116.92000"
"4.87120","35.62715","116.94000"
"4.87191","35.61991","116.96000"
"4.87290","35.61656","116.98000"
"4.87399","35.63248","117.00000"
"4.87502","35.65691","117.02000"
"4.87589","35.67382","117.04000"
"4.87646","35.67048","117.06000"
"4.87706","35.64768","117.08000"
"4.87792","35.62832","117.10000"
"4.87883","35.62998","117.12000"
"4.87969","35.64299","117.14000"
"4.88057","35.65478","117.16000"
"4.88125","35.66105","117.18000"
"4.88191","35.65500","117.20000"
"4.88280","35.64714","117.22000"
"4.88390","35.65614","117.24000"
"4.88497","35.68040","117.26000"
"4.88591","35.70266","117.28000"
"4.88655","35.70795","117.30000"
"4.88710","35.68922","117.32000"
"4.88788","35.66574","117.34000"
"4.88881","35.66134","117.36000"
"4.88968","35.67340","117.38000"
"4.89057","35.68624","117.40000"
"4.89128","35.69457","117.42000"
"4.89192","35.69062","117.44000"
"4.89273","35.68098","117.46000"
"4.89382","35.68484","117.48000"
"4.89492","35.70862","117.50000"
"4.89591","35.73439","117.52000"
"4.89664","35.74509","117.54000"
"4.89716","35.73096","117.56000"
"4.89787","35.70483","117.58000"
"4.89879","35.69301","117.60000"
"4.89963","35.70072","117.62000"
"4.90049","35.71221","117.64000"
"4.90130","35.72218","117.66000"
"4.90194","35.72437","117.68000"
"4.90266","35.71661","117.70000"
"4.90367","35.71434","117.72000"
"4.90480","35.73304","117.74000"
"4.90587","35.76153","117.76000"
"4.90671","35.78049","117.78000"
"4.90725","35.77486","117.80000"
"4.90788","35.74869","117.82000"
"4.90876","35.72963","117.84000"
"4.90964","35.73283","117.86000"
"4.91051","35.74477","117.88000"
"4.91136","35.75583","117.90000"
"4.91203","35.76040","117.92000"
"4.91270","35.75360","117.94000"
"4.91360","35.74691","117.96000"
"4.91474","35.75809","117.98000"
"4.91588","35.78613","118.00000"
"4.91679","35.81151","118.02000"
"4.91733","35.81258","118.04000"
"4.91791","35.78643","118.06000"
"4.91873","35.76236","118.08000"
"4.91965","35.76118","118.10000"
"4.92052","35.77406","118.12000"
"4.92141","35.78725","118.14000"
"4.92212","35.79520","118.16000"
"4.92278","35.79073","118.18000"
"4.92365","35.78242","118.20000"
"4.92474","35.78924","118.22000"
"4.92584","35.81335","118.24000"
"4.92679","35.83767","118.26000"
"4.92740","35.84360","118.28000"
"4.92790","35.82262","118.30000"
"4.92863","35.79447","118.32000"
"4.92958","35.78659","118.34000"
"4.93048","35.80021","118.36000"
"4.93139","35.81731","118.38000"
"4.93216","35.82991","118.40000"
"4.93280","35.82860","118.42000"
