Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"7.26043","22.91388","145.24000"
"7.26146","22.91111","145.26000"
"7.26254","22.91154","145.28000"
"7.26345","22.91299","145.30000"
"7.26433","22.91165","145.32000"
"7.26547","22.90929","145.34000"
"7.26669","22.91105","145.36000"
"7.26787","22.91649","145.38000"
"7.26873","22.92088","145.40000"
"7.26949","22.91883","145.42000"
"7.27046","22.91312","145.44000"
"7.27150","22.90991","145.46000"
"7.27257","22.91008","145.48000"
"7.27349","22.91139","145.50000"
"7.27432","22.90990","145.52000"
"7.27539","22.90622","145.54000"
"7.27661","22.90678","145.56000"
"7.27783","22.91210","145.58000"
"7.27878","22.91765","145.60000"
"7.27951","22.91756","145.62000"
"7.28043","22.91219","145.64000"
"7.28145","22.90806","145.66000"
"7.28250","22.90712","145.68000"
"7.28350","22.90836","145.70000"
"7.28433","22.90844","145.72000"
"7.28532","22.90507","145.74000"
"7.28651","22.90381","145.76000"
"7.28773","22.90764","145.78000"
"7.28880","22.91389","145.80000"
"7.28957","22.91644","145.82000"
"7.29044","22.91253","145.84000"
"7.29147","22.90814","145.86000"
"7.29251","22.90712","145.88000"
"7.29353","22.90841","145.90000"
"7.29436","22.90851","145.92000"
"7.29528","22.90521","145.94000"
"7.29647","22.90318","145.96000"
"7.29774","22.90684","145.98000"
"7.29888","22.91390","146.00000"
"7.29968","22.91824","146.02000"
"7.30051","22.91520","146.04000"
"7.30151","22.91025","146.06000"
"7.30252","22.90810","146.08000"
"7.30355","22.90794","146.10000"
"7.30440","22.90809","146.12000"
"7.30527","22.90512","146.14000"
"7.30641","22.90211","146.16000"
"7.30768","22.90445","146.18000"
"7.30891","22.91123","146.20000"
"7.30976","22.91698","146.22000"
"7.31053","22.91552","146.24000"
"7.31148","22.90998","146.26000"
"7.31247","22.90618","146.28000"
"7.31352","22.90532","146.30000"
"7.31444","22.90588","146.32000"
"7.31529","22.90430","146.34000"
"7.31638","22.90129","146.36000"
"7.31765","22.90220","146.38000"
"7.31891","22.90846","146.40000"
"7.31982","22.91508","146.42000"
"7.32054","22.91444","146.44000"
"7.32142","22.90793","146.46000"
"7.32243","22.90301","146.48000"
"7.32349","22.90177","146.50000"
"7.32448","22.90316","146.52000"
"7.32531","22.90282","146.54000"
"7.32631","22.89956","146.56000"
"7.32753","22.89885","146.58000"
"7.32879","22.90349","146.60000"
"7.32982","22.91048","146.62000"
"7.33054","22.91229","146.64000"
"7.33141","22.90730","146.66000"
"7.33244","22.90245","146.68000"
"7.33351","22.90157","146.70000"
"7.33454","22.90343","146.72000"
"7.33537","22.90423","146.74000"
"7.33633","22.90128","146.76000"
"7.33753","22.89997","146.78000"
"7.33878","22.90398","146.80000"
"7.33985","22.91060","146.82000"
"7.34060","22.91348","146.84000"
"7.34143","22.90910","146.86000"
"7.34244","22.90360","146.88000"
"7.34348","22.90165","146.90000"
"7.34451","22.90272","146.92000"
"7.34536","22.90344","146.94000"
"7.34626","22.90056","146.96000"
"7.34744","22.89829","146.98000"
"7.34871","22.90160","147.00000"
"7.34988","22.90883","147.02000"
"7.35071","22.91396","147.04000"
"7.35152","22.91164","147.06000"
"7.35252","22.90637","147.08000"
"7.35355","22.90402","147.10000"
"7.35458","22.90458","147.12000"
"7.35542","22.90518","147.14000"
"7.35629","22.90180","147.16000"
"7.35742","22.89820","147.18000"
"7.35868","22.90040","147.20000"
"7.35989","22.90717","147.22000"
"7.36075","22.91243","147.24000"
"7.36151","22.91045","147.26000"
"7.36248","22.90447","147.28000"
"7.36350","22.90102","147.30000"
"7.36455","22.90103","147.32000"
"7.36545","22.90235","147.34000"
"7.36627","22.90060","147.36000"
"7.36733","22.89659","147.38000"
"7.36857","22.89689","147.40000"
"7.36981","22.90268","147.42000"
"7.37077","22.90932","147.44000"
"7.37153","22.90995","147.46000"
"7.37247","22.90481","147.48000"
"7.37348","22.90126","147.50000"
"7.37453","22.90041","147.52000"
"7.37549","22.90173","147.54000"
"7.37631","22.90123","147.56000"
"7.37731","22.89792","147.58000"
"7.37853","22.89707","147.60000"
"7.37979","22.90193","147.62000"
"7.38082","22.90907","147.64000"
"7.38158","22.91099","147.66000"
"7.38246","22.90650","147.68000"
"7.38346","22.90213","147.70000"
"7.38448","22.90067","147.72000"
"7.38548","22.90127","147.74000"
"7.38632","22.90091","147.76000"
"7.38729","22.89798","147.78000"
"7.38850","22.89704","147.80000"
"7.38976","22.90151","147.82000"
"7.39084","22.90884","147.84000"
"7.39159","22.91200","147.86000"
"7.39245","22.90787","147.88000"
"7.39348","22.90298","147.90000"
"7.39451","22.90146","147.92000"
"7.39555","22.90257","147.94000"
"7.39640","22.90342","147.96000"
"7.39734","22.90079","147.98000"
"7.39853","22.89916","148.00000"
"7.39977","22.90275","148.02000"
"7.40089","22.90941","148.04000"
"7.40166","22.91300","148.06000"
"7.40247","22.90930","148.08000"
"7.40347","22.90372","148.10000"
"7.40449","22.90132","148.12000"
"7.40554","22.90179","148.14000"
"7.40640","22.90262","148.16000"
"7.40727","22.90026","148.18000"
"7.40842","22.89743","148.20000"
"7.40970","22.89988","148.22000"
"7.41089","22.90667","148.24000"
"7.41171","22.91206","148.26000"
"7.41246","22.90990","148.28000"
"7.41343","22.90377","148.30000"
"7.41445","22.90017","148.32000"
"7.41552","22.90041","148.34000"
"7.41643","22.90186","148.36000"
"7.41727","22.90038","148.38000"
"7.41838","22.89765","148.40000"
"7.41962","22.89907","148.42000"
"7.42083","22.90505","148.44000"
"7.42171","22.91096","148.46000"
"7.42246","22.91004","148.48000"
"7.42341","22.90412","148.50000"
"7.42445","22.90086","148.52000"
"7.42552","22.90130","148.54000"
"7.42647","22.90313","148.56000"
"7.42730","22.90232","148.58000"
"7.42835","22.89942","148.60000"
"7.42959","22.90019","148.62000"
"7.43082","22.90582","148.64000"
"7.43178","22.91235","148.66000"
"7.43253","22.91288","148.68000"
"7.43344","22.90775","148.70000"
"7.43447","22.90366","148.72000"
"7.43554","22.90321","148.74000"
"7.43653","22.90504","148.76000"
"7.43734","22.90505","148.78000"
"7.43834","22.90143","148.80000"
"7.43958","22.90067","148.82000"
"7.44084","22.90571","148.84000"
"7.44187","22.91239","148.86000"
"7.44261","22.91433","148.88000"
"7.44348","22.90964","148.90000"
"7.44447","22.90460","148.92000"
"7.44549","22.90237","148.94000"
"7.44652","22.90276","148.96000"
"7.44735","22.90295","148.98000"
"7.44829","22.89967","149.00000"
"7.44949","22.89773","149.02000"
"7.45076","22.90141","149.04000"
"7.45189","22.90865","149.06000"
"7.45267","22.91284","149.08000"
"7.45349","22.90949","149.10000"
"7.45448","22.90388","149.12000"
"7.45549","22.90142","149.14000"
"7.45654","22.90189","149.16000"
"7.45740","22.90262","149.18000"
"7.45827","22.89983","149.20000"
"7.45942","22.89686","149.22000"
"7.46065","22.89901","149.24000"
"7.46183","22.90526","149.26000"
"7.46266","22.91035","149.28000"
"7.46344","22.90817","149.30000"
"7.46441","22.90218","149.32000"
"7.46545","22.89932","149.34000"
"7.46653","22.90000","149.36000"
"7.46744","22.90136","149.38000"
"7.46829","22.89992","149.40000"
"7.46940","22.89740","149.42000"
"7.47065","22.89889","149.44000"
"7.47187","22.90542","149.46000"
"7.47275","22.91151","149.48000"
"7.47349","22.91051","149.50000"
"7.47443","22.90432","149.52000"
"7.47545","22.90066","149.54000"
"7.47653","22.90030","149.56000"
"7.47749","22.90219","149.58000"
"7.47834","22.90180","149.60000"
"7.47940","22.89879","149.62000"
"7.48064","22.89973","149.64000"
"7.48188","22.90566","149.66000"
"7.48284","22.91189","149.68000"
"7.48356","22.91228","149.70000"
"7.48445","22.90662","149.72000"
"7.48546","22.90125","149.74000"
"7.48651","22.89972","149.76000"
"7.48752","22.90087","149.78000"
"7.48835","22.90079","149.80000"
"7.48934","22.89771","149.82000"
"7.49056","22.89712","149.84000"
"7.49181","22.90182","149.86000"
"7.49287","22.90835","149.88000"
"7.49361","22.91018","149.90000"
"7.49444","22.90504","149.92000"
"7.49545","22.89943","149.94000"
"7.49648","22.89697","149.96000"
"7.49753","22.89735","149.98000"
"7.49839","22.89804","150.00000"
"7.49931","22.89584","150.02000"
"7.50050","22.89435","150.04000"
"7.50175","22.89753","150.06000"
"7.50290","22.90417","150.08000"
"7.50368","22.90808","150.10000"
"7.50446","22.90417","150.12000"
"7.50545","22.89779","150.14000"
"7.50647","22.89513","150.16000"
"7.50753","22.89560","150.18000"
"7.50840","22.89643","150.20000"
"7.50925","22.89397","150.22000"
"7.51038","22.89079","150.24000"
"7.51163","22.89228","150.26000"
"7.51284","22.89884","150.28000"
"7.51372","22.90484","150.30000"
"7.51449","22.90386","150.32000"
"7.51545","22.89824","150.34000"
"7.51647","22.89498","150.36000"
"7.51753","22.89496","150.38000"
"7.51847","22.89646","150.40000"
"7.51931","22.89522","150.42000"
"7.52039","22.89196","150.44000"
"7.52165","22.89329","150.46000"
"7.52290","22.89945","150.48000"
"7.52383","22.90651","150.50000"
"7.52454","22.90620","150.52000"
"7.52543","22.89977","150.54000"
"7.52644","22.89484","150.56000"
"7.52751","22.89388","150.58000"
"7.52850","22.89519","150.60000"
"7.52932","22.89498","150.62000"
"7.53032","22.89148","150.64000"
"7.53154","22.89058","150.66000"
"7.53281","22.89518","150.68000"
"7.53386","22.90272","150.70000"
"7.53458","22.90496","150.72000"
"7.53542","22.89944","150.74000"
"7.53643","22.89366","150.76000"
"7.53750","22.89220","150.78000"
"7.53854","22.89364","150.80000"
"7.53939","22.89428","150.82000"
"7.54032","22.89167","150.84000"
"7.54151","22.88970","150.86000"
"7.54278","22.89343","150.88000"
"7.54389","22.90076","150.90000"
"7.54463","22.90443","150.92000"
"7.54543","22.89978","150.94000"
"7.54644","22.89361","150.96000"
"7.54749","22.89138","150.98000"
"7.54855","22.89240","151.00000"
"7.54940","22.89408","151.02000"
"7.55028","22.89153","151.04000"
"7.55142","22.88851","151.06000"
"7.55267","22.89099","151.08000"
"7.55386","22.89792","151.10000"
"7.55469","22.90348","151.12000"
"7.55547","22.90134","151.14000"
"7.55644","22.89534","151.16000"
"7.55747","22.89274","151.18000"
"7.55853","22.89312","151.20000"
"7.55943","22.89443","151.22000"
"7.56029","22.89288","151.24000"
"7.56140","22.89036","151.26000"
"7.56264","22.89212","151.28000"
"7.56384","22.89858","151.30000"
"7.56473","22.90471","151.32000"
"7.56548","22.90353","151.34000"
"7.56643","22.89746","151.36000"
"7.56749","22.89452","151.38000"
"7.56856","22.89547","151.40000"
"7.56949","22.89751","151.42000"
"7.57031","22.89604","151.44000"
"7.57136","22.89270","151.46000"
"7.57261","22.89332","151.48000"
"7.57386","22.89918","151.50000"
"7.57482","22.90613","151.52000"
"7.57555","22.90671","151.54000"
"7.57646","22.90090","151.56000"
"7.57748","22.89664","151.58000"
"7.57853","22.89550","151.60000"
"7.57950","22.89657","151.62000"
"7.58033","22.89636","151.64000"
"7.58134","22.89291","151.66000"
"7.58257","22.89217","151.68000"
"7.58382","22.89727","151.70000"
"7.58486","22.90438","151.72000"
"7.58560","22.90623","151.74000"
"7.58649","22.90107","151.76000"
"7.58750","22.89646","151.78000"
"7.58853","22.89501","151.80000"
"7.58954","22.89595","151.82000"
"7.59035","22.89600","151.84000"
"7.59127","22.89236","151.86000"
"7.59244","22.88984","151.88000"
"7.59370","22.89253","151.90000"
"7.59484","22.89967","151.92000"
"7.59563","22.90442","151.94000"
"7.59646","22.90140","151.96000"
"7.59746","22.89620","151.98000"
"7.59848","22.89459","152.00000"
"7.59954","22.89523","152.02000"
"7.60041","22.89647","152.04000"
"7.60131","22.89471","152.06000"
"7.60246","22.89261","152.08000"
"7.60369","22.89538","152.10000"
"7.60483","22.90194","152.12000"
"7.60564","22.90620","152.14000"
"7.60645","22.90362","152.16000"
"7.60746","22.89826","152.18000"
"7.60849","22.89612","152.20000"
"7.60955","22.89706","152.22000"
"7.61042","22.89842","152.24000"
"7.61129","22.89631","152.26000"
"7.61242","22.89328","152.28000"
"7.61367","22.89533","152.30000"
"7.61487","22.90192","152.32000"
"7.61573","22.90818","152.34000"
"7.61650","22.90667","152.36000"
"7.61746","22.90068","152.38000"
"7.61848","22.89730","152.40000"
"7.61954","22.89739","152.42000"
"7.62046","22.89880","152.44000"
"7.62130","22.89727","152.46000"
"7.62238","22.89409","152.48000"
"7.62362","22.89481","152.50000"
"7.62487","22.90068","152.52000"
"7.62581","22.90757","152.54000"
"7.62655","22.90759","152.56000"
"7.62747","22.90190","152.58000"
"7.62847","22.89761","152.60000"
"7.62954","22.89638","152.62000"
"7.63053","22.89780","152.64000"
"7.63136","22.89748","152.66000"
"7.63239","22.89446","152.68000"
"7.63360","22.89426","152.70000"
"7.63482","22.89905","152.72000"
"7.63579","22.90551","152.74000"
"7.63650","22.90598","152.76000"
"7.63739","22.89964","152.78000"
"7.63843","22.89455","152.80000"
"7.63950","22.89401","152.82000"
"7.64054","22.89640","152.84000"
"7.64138","22.89769","152.86000"
"7.64234","22.89502","152.88000"
"7.64352","22.89357","152.90000"
"7.64474","22.89718","152.92000"
"7.64581","22.90378","152.94000"
"7.64659","22.90663","152.96000"
"7.64746","22.90258","152.98000"
"7.64847","22.89777","153.00000"
"7.64951","22.89609","153.02000"
"7.65055","22.89714","153.04000"
"7.65140","22.89820","153.06000"
"7.65231","22.89543","153.08000"
"7.65348","22.89305","153.10000"
"7.65471","22.89608","153.12000"
"7.65585","22.90258","153.14000"
"7.65665","22.90654","153.16000"
"7.65747","22.90330","153.18000"
"7.65849","22.89818","153.20000"
"7.65952","22.89645","153.22000"
"7.66058","22.89731","153.24000"
"7.66144","22.89827","153.26000"
"7.66230","22.89551","153.28000"
"7.66342","22.89195","153.30000"
"7.66467","22.89352","153.32000"
"7.66588","22.89988","153.34000"
"7.66674","22.90580","153.36000"
"7.66752","22.90424","153.38000"
"7.66848","22.89827","153.40000"
"7.66948","22.89480","153.42000"
"7.67054","22.89451","153.44000"
"7.67147","22.89561","153.46000"
"7.67230","22.89396","153.48000"
"7.67337","22.89075","153.50000"
"7.67461","22.89139","153.52000"
"7.67584","22.89686","153.54000"
"7.67678","22.90311","153.56000"
"7.67753","22.90320","153.58000"
"7.67846","22.89774","153.60000"
"7.67949","22.89370","153.62000"
"7.68054","22.89306","153.64000"
"7.68148","22.89424","153.66000"
"7.68229","22.89336","153.68000"
"7.68329","22.88946","153.70000"
"7.68453","22.88868","153.72000"
"7.68581","22.89404","153.74000"
"7.68686","22.90224","153.76000"
"7.68760","22.90489","153.78000"
"7.68846","22.89983","153.80000"
"7.68945","22.89449","153.82000"
"7.69048","22.89262","153.84000"
"7.69149","22.89329","153.86000"
"7.69232","22.89356","153.88000"
"7.69327","22.89041","153.90000"
"7.69448","22.88899","153.92000"
"7.69574","22.89320","153.94000"
"7.69685","22.90069","153.96000"
"7.69763","22.90461","153.98000"
"7.69847","22.90105","154.00000"
"7.69947","22.89604","154.02000"
"7.70049","22.89366","154.04000"
"7.70152","22.89404","154.06000"
"7.70237","22.89455","154.08000"
"7.70329","22.89182","154.10000"
"7.70447","22.88996","154.12000"
"7.70573","22.89331","154.14000"
"7.70688","22.90030","154.16000"
"7.70768","22.90480","154.18000"
"7.70847","22.90156","154.20000"
"7.70946","22.89525","154.22000"
"7.71047","22.89264","154.24000"
"7.71154","22.89283","154.26000"
"7.71245","22.89394","154.28000"
"7.71331","22.89246","154.30000"
"7.71443","22.88967","154.32000"
"7.71568","22.89122","154.34000"
"7.71689","22.89754","154.36000"
"7.71778","22.90347","154.38000"
"7.71854","22.90230","154.40000"
"7.71948","22.89613","154.42000"
"7.72049","22.89196","154.44000"
"7.72154","22.89121","154.46000"
"7.72245","22.89203","154.48000"
"7.72327","22.89027","154.50000"
"7.72431","22.88631","154.52000"
"7.72557","22.88601","154.54000"
"7.72683","22.89187","154.56000"
"7.72782","22.89929","154.58000"
"7.72857","22.90076","154.60000"
"7.72947","22.89554","154.62000"
"7.73048","22.89113","154.64000"
"7.73151","22.88998","154.66000"
"7.73250","22.89084","154.68000"
"7.73331","22.89034","154.70000"
"7.73428","22.88684","154.72000"
"7.73550","22.88563","154.74000"
"7.73676","22.89043","154.76000"
"7.73783","22.89810","154.78000"
"7.73858","22.90143","154.80000"
"7.73942","22.89718","154.82000"
"7.74042","22.89154","154.84000"
"7.74145","22.88946","154.86000"
"7.74249","22.89044","154.88000"
"7.74335","22.89121","154.90000"
"7.74427","22.88901","154.92000"
"7.74546","22.88773","154.94000"
"7.74674","22.89170","154.96000"
"7.74791","22.89963","154.98000"
"7.74869","22.90463","155.00000"
"7.74947","22.90127","155.02000"
"7.75046","22.89527","155.04000"
"7.75149","22.89244","155.06000"
"7.75257","22.89280","155.08000"
"7.75345","22.89412","155.10000"
"7.75433","22.89250","155.12000"
"7.75547","22.89005","155.14000"
"7.75672","22.89219","155.16000"
"7.75793","22.89912","155.18000"
"7.75875","22.90450","155.20000"
"7.75949","22.90178","155.22000"
"7.76046","22.89523","155.24000"
"7.76147","22.89162","155.26000"
"7.76253","22.89127","155.28000"
"7.76345","22.89267","155.30000"
"7.76429","22.89140","155.32000"
"7.76538","22.88814","155.34000"
"7.76663","22.88901","155.36000"
"7.76787","22.89512","155.38000"
"7.76878","22.90175","155.40000"
"7.76951","22.90120","155.42000"
"7.77044","22.89487","155.44000"
"7.77145","22.89057","155.46000"
"7.77251","22.89007","155.48000"
"7.77348","22.89171","155.50000"
"7.77431","22.89127","155.52000"
"7.77535","22.88817","155.54000"
"7.77657","22.88807","155.56000"
"7.77781","22.89300","155.58000"
"7.77882","22.90004","155.60000"
"7.77957","22.90179","155.62000"
"7.78045","22.89672","155.64000"
"7.78148","22.89225","155.66000"
"7.78253","22.89154","155.68000"
"7.78352","22.89306","155.70000"
"7.78435","22.89284","155.72000"
"7.78533","22.88959","155.74000"
"7.78653","22.88863","155.76000"
"7.78778","22.89262","155.78000"
"7.78884","22.89951","155.80000"
"7.78957","22.90226","155.82000"
"7.79040","22.89704","155.84000"
"7.79142","22.89126","155.86000"
"7.79246","22.88967","155.88000"
"7.79351","22.89090","155.90000"
"7.79437","22.89172","155.92000"
"7.79529","22.88950","155.94000"
"7.79647","22.88743","155.96000"
"7.79771","22.89077","155.98000"
"7.79887","22.89773","156.00000"
"7.79966","22.90219","156.02000"
"7.80047","22.89937","156.04000"
"7.80147","22.89400","156.06000"
"7.80247","22.89138","156.08000"
"7.80354","22.89157","156.10000"
"7.80444","22.89267","156.12000"
"7.80532","22.89107","156.14000"
"7.80645","22.88881","156.16000"
"7.80769","22.89113","156.18000"
"7.80888","22.89766","156.20000"
"7.80973","22.90298","156.22000"
"7.81052","22.90098","156.24000"
"7.81149","22.89548","156.26000"
"7.81250","22.89235","156.28000"
"7.81356","22.89197","156.30000"
"7.81446","22.89289","156.32000"
"7.81530","22.89130","156.34000"
"7.81638","22.88814","156.36000"
"7.81761","22.88911","156.38000"
"7.81881","22.89488","156.40000"
"7.81971","22.90096","156.42000"
"7.82046","22.90031","156.44000"
"7.82142","22.89462","156.46000"
"7.82245","22.89132","156.48000"
"7.82352","22.89181","156.50000"
"7.82447","22.89375","156.52000"
"7.82529","22.89299","156.54000"
"7.82634","22.88974","156.56000"
"7.82756","22.89017","156.58000"
"7.82879","22.89587","156.60000"
"7.82977","22.90275","156.62000"
"7.83052","22.90394","156.64000"
"7.83142","22.89889","156.66000"
"7.83245","22.89457","156.68000"
"7.83350","22.89398","156.70000"
"7.83450","22.89570","156.72000"
"7.83533","22.89603","156.74000"
"7.83632","22.89307","156.76000"
"7.83755","22.89235","156.78000"
"7.83883","22.89746","156.80000"
"7.83988","22.90548","156.82000"
"7.84061","22.90828","156.84000"
"7.84143","22.90284","156.86000"
"7.84242","22.89684","156.88000"
"7.84347","22.89461","156.90000"
"7.84453","22.89589","156.92000"
"7.84539","22.89757","156.94000"
"7.84634","22.89560","156.96000"
"7.84754","22.89437","156.98000"
"7.84879","22.89794","157.00000"
"7.84988","22.90464","157.02000"
"7.85062","22.90765","157.04000"
"7.85143","22.90279","157.06000"
"7.85244","22.89692","157.08000"
"7.85349","22.89490","157.10000"
"7.85455","22.89604","157.12000"
"7.85542","22.89767","157.14000"
"7.85634","22.89584","157.16000"
"7.85750","22.89386","157.18000"
"7.85872","22.89679","157.20000"
"7.85985","22.90306","157.22000"
"7.86066","22.90712","157.24000"
"7.86147","22.90417","157.26000"
"7.86248","22.89861","157.28000"
"7.86351","22.89655","157.30000"
"7.86458","22.89755","157.32000"
"7.86546","22.89938","157.34000"
"7.86630","22.89736","157.36000"
"7.86741","22.89371","157.38000"
"7.86864","22.89498","157.40000"
"7.86983","22.90096","157.42000"
"7.87070","22.90640","157.44000"
"7.87146","22.90498","157.46000"
"7.87243","22.89931","157.48000"
"7.87346","22.89638","157.50000"
"7.87453","22.89642","157.52000"
"7.87548","22.89850","157.54000"
"7.87630","22.89753","157.56000"
"7.87737","22.89447","157.58000"
"7.87861","22.89501","157.60000"
"7.87984","22.90081","157.62000"
"7.88078","22.90738","157.64000"
"7.88151","22.90757","157.66000"
"7.88242","22.90170","157.68000"
"7.88346","22.89745","157.70000"
"7.88453","22.89733","157.72000"
"7.88554","22.89939","157.74000"
"7.88637","22.89955","157.76000"
"7.88736","22.89643","157.78000"
"7.88858","22.89583","157.80000"
"7.88982","22.90068","157.82000"
"7.89084","22.90738","157.84000"
"7.89158","22.90883","157.86000"
"7.89245","22.90336","157.88000"
"7.89347","22.89839","157.90000"
"7.89451","22.89704","157.92000"
"7.89555","22.89806","157.94000"
"7.89639","22.89854","157.96000"
"7.89733","22.89556","157.98000"
"7.89852","22.89362","158.00000"
"7.89978","22.89745","158.02000"
"7.90089","22.90458","158.04000"
"7.90165","22.90825","158.06000"
"7.90245","22.90401","158.08000"
"7.90344","22.89754","158.10000"
"7.90445","22.89485","158.12000"
"7.90551","22.89506","158.14000"
"7.90639","22.89595","158.16000"
"7.90729","22.89394","158.18000"
"7.90846","22.89211","158.20000"
"7.90971","22.89522","158.22000"
"7.91087","22.90201","158.24000"
"7.91169","22.90678","158.26000"
"7.91246","22.90389","158.28000"
"7.91344","22.89762","158.30000"
"7.91446","22.89480","158.32000"
"7.91553","22.89495","158.34000"
"7.91645","22.89660","158.36000"
"7.91732","22.89543","158.38000"
"7.91843","22.89300","158.40000"
"7.91964","22.89463","158.42000"
"7.92083","22.90024","158.44000"
"7.92171","22.90543","158.46000"
"7.92246","22.90391","158.48000"
"7.92341","22.89789","158.50000"
"7.92445","22.89438","158.52000"
"7.92551","22.89451","158.54000"
"7.92649","22.89630","158.56000"
"7.92732","22.89601","158.58000"
"7.92836","22.89302","158.60000"
"7.92959","22.89291","158.62000"
"7.93083","22.89800","158.64000"
"7.93183","22.90462","158.66000"
"7.93258","22.90583","158.68000"
"7.93347","22.90036","158.70000"
"7.93449","22.89592","158.72000"
"7.93555","22.89493","158.74000"
"7.93654","22.89631","158.76000"
"7.93736","22.89603","158.78000"
"7.93831","22.89242","158.80000"
"7.93952","22.89063","158.82000"
"7.94078","22.89435","158.84000"
"7.94187","22.90136","158.86000"
"7.94263","22.90449","158.88000"
"7.94348","22.90040","158.90000"
"7.94449","22.89513","158.92000"
"7.94552","22.89324","158.94000"
"7.94656","22.89408","158.96000"
"7.94740","22.89492","158.98000"
"7.94830","22.89179","159.00000"
"7.94946","22.88907","159.02000"
"7.95072","22.89184","159.04000"
"7.95187","22.89846","159.06000"
"7.95268","22.90318","159.08000"
"7.95346","22.90015","159.10000"
"7.95443","22.89383","159.12000"
"7.95544","22.89080","159.14000"
"7.95651","22.89096","159.16000"
"7.95742","22.89265","159.18000"
"7.95827","22.89137","159.20000"
"7.95937","22.88849","159.22000"
"7.96060","22.88981","159.24000"
"7.96184","22.89610","159.26000"
"7.96274","22.90291","159.28000"
"7.96350","22.90244","159.30000"
"7.96444","22.89682","159.32000"
"7.96546","22.89321","159.34000"
"7.96653","22.89281","159.36000"
"7.96747","22.89414","159.38000"
"7.96831","22.89327","159.40000"
"7.96936","22.89015","159.42000"
"7.97059","22.89049","159.44000"
"7.97183","22.89603","159.46000"
"7.97277","22.90273","159.48000"
"7.97349","22.90262","159.50000"
"7.97440","22.89658","159.52000"
"7.97545","22.89251","159.54000"
"7.97654","22.89249","159.56000"
"7.97754","22.89462","159.58000"
"7.97836","22.89472","159.60000"
"7.97936","22.89159","159.62000"
"7.98059","22.89105","159.64000"
"7.98186","22.89612","159.66000"
"7.98289","22.90364","159.68000"
"7.98362","22.90578","159.70000"
"7.98448","22.90030","159.72000"
"7.98549","22.89469","159.74000"
"7.98652","22.89271","159.76000"
"7.98754","22.89351","159.78000"
"7.98837","22.89344","159.80000"
"7.98932","22.89049","159.82000"
"7.99051","22.88910","159.84000"
"7.99175","22.89289","159.86000"
"7.99285","22.89990","159.88000"
"7.99361","22.90330","159.90000"
"7.99444","22.89923","159.92000"
"7.99547","22.89382","159.94000"
"7.99653","22.89256","159.96000"
"7.99757","22.89412","159.98000"
"7.99838","22.89513","160.00000"
"7.99924","22.89195","160.02000"
"8.00039","22.88855","160.04000"
"8.00166","22.89086","160.06000"
"8.00285","22.89835","160.08000"
"8.00369","22.90438","160.10000"
"8.00448","22.90222","160.12000"
"8.00546","22.89649","160.14000"
"8.00646","22.89382","160.16000"
"8.00751","22.89396","160.18000"
"8.00840","22.89515","160.20000"
"8.00927","22.89379","160.22000"
"8.01040","22.89196","160.24000"
"8.01164","22.89421","160.26000"
"8.01285","22.90064","160.28000"
"8.01374","22.90668","160.30000"
"8.01452","22.90560","160.32000"
"8.01549","22.90012","160.34000"
"8.01649","22.89678","160.36000"
"8.01755","22.89656","160.38000"
"8.01848","22.89796","160.40000"
"8.01932","22.89667","160.42000"
"8.02038","22.89396","160.44000"
"8.02162","22.89496","160.46000"
"8.02287","22.90112","160.48000"
"8.02382","22.90845","160.50000"
"8.02455","22.90839","160.52000"
"8.02546","22.90210","160.54000"
"8.02646","22.89725","160.56000"
"8.02750","22.89604","160.58000"
"8.02849","22.89732","160.60000"
"8.02932","22.89723","160.62000"
"8.03035","22.89420","160.64000"
"8.03158","22.89387","160.66000"
"8.03283","22.89922","160.68000"
"8.03383","22.90645","160.70000"
"8.03456","22.90787","160.72000"
"8.03546","22.90231","160.74000"
"8.03648","22.89768","160.76000"
"8.03751","22.89652","160.78000"
"8.03849","22.89742","160.80000"
"8.03929","22.89701","160.82000"
"8.04025","22.89316","160.84000"
"8.04148","22.89190","160.86000"
"8.04276","22.89665","160.88000"
"8.04385","22.90492","160.90000"
"8.04461","22.90893","160.92000"
"8.04544","22.90489","160.94000"
"8.04645","22.89958","160.96000"
"8.04749","22.89789","160.98000"
"8.04854","22.89924","161.00000"
"8.04939","22.90042","161.02000"
"8.05030","22.89800","161.04000"
"8.05147","22.89597","161.06000"
"8.05275","22.89942","161.08000"
"8.05390","22.90700","161.10000"
"8.05467","22.91182","161.12000"
"8.05545","22.90832","161.14000"
"8.05643","22.90167","161.16000"
"8.05746","22.89871","161.18000"
"8.05854","22.89939","161.20000"
"8.05943","22.90137","161.22000"
"8.06032","22.90000","161.24000"
"8.06146","22.89738","161.26000"
"8.06271","22.89983","161.28000"
"8.06388","22.90661","161.30000"
"8.06469","22.91149","161.32000"
"8.06546","22.90856","161.34000"
"8.06643","22.90203","161.36000"
"8.06747","22.89893","161.38000"
"8.06855","22.89911","161.40000"
"8.06948","22.90097","161.42000"
"8.07033","22.90022","161.44000"
"8.07142","22.89731","161.46000"
"8.07265","22.89836","161.48000"
"8.07385","22.90401","161.50000"
"8.07477","22.90964","161.52000"
"8.07554","22.90898","161.54000"
"8.07650","22.90369","161.56000"
"8.07752","22.90021","161.58000"
"8.07856","22.89983","161.60000"
"8.07949","22.90097","161.62000"
"8.08030","22.89951","161.64000"
